schema_version,study_id,scenario_id,input_sample_id,replication_id,security_service_cv,immigration_service_cv,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,system_time_p95_seconds,system_time_p99_seconds,system_time_max_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,27,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290271,202609290272,202609290273,202609290274,410,410,0,4.731723257,0.696136351661,1.212038067,4.460228325,58.393594015,81.792669854,210.50799069,60,174.463754894,0.523717241,0.529412321,0,300,326.672202761,62,89,5,13,13,56.789218258,71.167859659,127.957077917,0.189297394193,0.237226198863,0.426523593057
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,28,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290281,202609290282,202609290283,202609290284,392,392,0,8.358171795,1.87635657948,0.924675318,7.456265304,64.085542502,105.928769383,245.62755776,62,76.514751715,0.630986585,0.694007254,0,300,329.213409983,28,152,8,15,15,53.538103181,437.272675089,490.81077827,0.178460343937,1.45757558363,1.63603592757
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,29,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290291,202609290292,202609290293,202609290294,424,424,0,3.445863451,0.599930551491,1.35566593,2.068900308,58.470172487,77.613482111,92.697915062,52,75.677622901,0.684016511,0.681950112,0,300,321.346268737,67,119,8,9,9,90.624447519,127.323034978,217.947482497,0.30208149173,0.424410116593,0.726491608323
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,30,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290301,202609290302,202609290303,202609290304,408,408,0,2.301076427,0.32127465415,2.15830903,0.645730066,59.385118721,81.316858712,102.79069556,58,63.236946654,0.680747731,0.666984279,0,300,324.486699629,66,42,8,4,8,98.225210361,23.608322357,121.833532718,0.32741736787,0.0786944078567,0.406111775727
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,31,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290311,202609290312,202609290313,202609290314,425,425,0,7.815756627,1.2536197444,5.500617391,3.591271612,59.729018698,82.550927402,129.40499049,57,47.511331811,0.741201031,0.717402548,0,300,324.285952685,85,102,14,10,14,300.371120192,105.102409112,405.473529304,1.00123706731,0.350341363707,1.35157843101
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,32,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290321,202609290322,202609290323,202609290324,395,395,0,1.94390162,0.208109596843,0.736922897,0.733884525,57.230089492,73.895607912,100.856351196,46,50.626561298,0.682760423,0.639176860,0,300,321.634792933,32,28,4,7,7,36.570989145,45.632301608,82.203290753,0.12190329715,0.152107672027,0.274010969177
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,33,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290331,202609290332,202609290333,202609290334,428,428,0,3.020655153,0.470089986376,1.747668934,1.655779618,54.69557165,76.479888986,99.01788151,41,72.860140263,0.695686965,0.643323377,0,300,320.891069489,70,65,8,8,8,108.099481492,93.099032677,201.198514169,0.360331604973,0.310330108923,0.670661713897
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,34,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290341,202609290342,202609290343,202609290344,426,426,0,9.299159429,1.42324154546,2.795498228,6.895014435,59.945338234,90.105614243,110.211024209,70,68.106732908,0.701377604,0.736385920,0,300,331.270871105,50,138,9,14,16,121.020684953,209.350207321,330.370892274,0.403402283177,0.697834024403,1.10123630758
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,35,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290351,202609290352,202609290353,202609290354,451,451,0,6.951313474,1.49990136077,4.388955313,3.617831952,59.484045024,78.808373957,126.432292777,74,116.729006320,0.655901867,0.666850720,0,300,330.399372377,133,194,17,10,17,281.793329695,222.608899161,504.402228856,0.939311098983,0.74202966387,1.68134076285
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,36,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290361,202609290362,202609290363,202609290364,414,414,0,6.626291445,1.42750553842,0,6.579750849,59.126782227,86.242663247,216.073133563,53,99.299831209,0.628372645,0.658557271,0,300,322.179319967,11,144,3,13,13,8.262876617,580.964532601,589.227409218,0.0275429220567,1.936548442,1.96409136406
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,37,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290371,202609290372,202609290373,202609290374,408,408,0,4.537283836,0.816683589054,1.819087687,4.01577684,57.993067146,79.63167721,167.470445018,48,56.048933817,0.694490852,0.693917325,0,300,321.323681021,57,113,7,9,9,91.562228181,224.904920974,316.467149155,0.30520742727,0.749683069913,1.05489049718
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,38,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290381,202609290382,202609290383,202609290384,406,406,0,19.86585399,5.68346826175,0.000106175000013,19.86585399,75.130401046,124.158310786,317.297036288,66,190.764265969,0.501382483,0.587256912,0,300,336.414177832,21,194,4,27,27,15.599088819,1586.60925039,1602.20833921,0.05199696273,5.28869750132,5.34069446405
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,39,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290391,202609290392,202609290393,202609290394,388,388,0,6.104607393,0.790622866479,2.636532527,3.351227299,58.731012263,77.371638975,89.968897548,68,69.984383004,0.635571462,0.644673873,0,300,326.845771265,45,86,13,10,13,113.464385293,45.862539969,159.326925262,0.378214617643,0.15287513323,0.531089750873
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,40,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290401,202609290402,202609290403,202609290404,399,399,0,8.337203018,1.5665359603,0,7.865100793,59.155404869,91.002443533,141.809248911,64,67.598914424,0.657831599,0.686501532,0,300,326.65820753,17,117,9,17,17,74.023482034,348.95307063,422.976552664,0.246744940113,1.1631769021,1.40992184221
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,41,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290411,202609290412,202609290413,202609290414,416,416,0,2.347839349,0.329617338031,1.992863908,0.473641615,55.311309736,79.41670471,105.699149444,42,101.787464497,0.627498950,0.573753666,0,300,321.367218497,67,35,8,4,8,106.737444049,30.383368572,137.120812621,0.355791480163,0.10127789524,0.457069375403
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,42,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290421,202609290422,202609290423,202609290424,403,403,0,5.30845451,1.12984636981,4.879852137,2.747987243,60.72558284,90.957230491,127.43430427,47,101.308457589,0.608615193,0.647095051,0,300,321.308413002,85,112,13,8,14,283.779242241,171.548844792,455.328087033,0.94593080747,0.57182948264,1.51776029011
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,43,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290431,202609290432,202609290433,202609290434,407,407,0,4.297133647,0.735982252676,3.034400343,2.311675406,58.276994629,83.386566368,99.578756669,51,68.149045211,0.670018488,0.649723874,0,300,324.05814163,77,65,10,9,10,180.578559983,32.665067235,213.243627218,0.601928533277,0.10888355745,0.710812090727
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,44,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,0.889670416,0.124275953907,0,0.889670416,54.797085199,84.194983399,111.997340438,43,69.580095729,0.600189741,0.630297068,0,300,320.476554778,0,38,0,5,5,0,45.48499913,45.48499913,0,0.151616663767,0.151616663767
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,45,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,2.816512306,0.319304218055,0.463305091,2.0628892,58.20502017,90.699659759,194.083974329,49,109.034795662,0.591192203,0.596820464,0,300,324.308100287,20,47,7,8,8,41.998178445,26.777176301,68.775354746,0.13999392815,0.0892572543367,0.229251182487
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,46,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,8.674103826,1.91363269025,5.151774542,5.025273879,57.754688712,93.556186341,126.461836153,64,72.660325061,0.735091384,0.722852654,0,300,322.93188919,183,153,15,14,15,435.186801333,326.94580163,762.132602963,1.45062267111,1.08981933877,2.54044200988
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,47,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,0.975665628,0.119796573114,0,0.915153207,58.565110035,95.812423278,167.676334111,41,83.862471865,0.607856590,0.628492405,0,300,321.574566537,6,47,2,4,4,2.681634024,43.440046625,46.121680649,0.00893878008,0.144800155417,0.153738935497
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,48,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,16.544040833,3.60275105848,5.519534371,13.338152411,68.763534561,109.871514186,125.069563205,51,93.674684320,0.640430340,0.697456253,0,300,323.643829123,104,171,14,23,23,335.54222633,1154.14381906,1489.68604539,1.11847408777,3.84714606355,4.96562015132
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,49,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,8.110222687,1.89862931608,3.429093407,7.792729447,57.351527659,82.128980411,172.944826224,49,65.097760375,0.702178058,0.712690658,0,300,319.907357814,95,150,13,17,17,205.447170595,595.110809066,800.557979661,0.684823901983,1.98370269689,2.66852659887
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV000_ICV100,LOCAL_WINDOW_HPP_BASE,50,0,1,OP_SERVICE_VARIABILITY_SCV000_ICV100,de9a50bbb1efcb3c02afa0f609209384c42f3c64965224fe8bc223d9458f3052,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,11.24561837,2.63363516187,2.494612442,10.442857958,67.852172359,112.772099765,207.131461046,64,102.249101513,0.623765448,0.675226545,0,300,331.74223865,66,163,7,19,19,126.20050844,602.979589064,729.180097504,0.420668361467,2.00993196355,2.43060032501
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,1,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,1.317426515,0.176738181753,0,1.259485511,54.498556857,70.29697595,78.364771129,38,58.222416015,0.663185717,0.684331427,0,300,345.222416015,10,58,4,6,6,8.830676811,61.157643163,69.988319974,0.02943558937,0.203858810543,0.233294399913
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,2,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290021,202609290022,202609290023,202609290024,442,442,0,2.581004812,0.543064180907,0.477677651,2.242088019,53.634328245,64.837747057,86.176550034,60,59.514884982,0.715231660,0.761078495,0,300,346.514884982,28,164,5,6,6,28.559744598,192.3469741,220.906718698,0.09519914866,0.641156580333,0.736355728993
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,3,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290031,202609290032,202609290033,202609290034,393,393,0,0.960498706,0.113945906422,0,0.894723619,56.717465692,71.552366755,86.097811853,41,64.767695993,0.663337932,0.666960690,0,300,351.767695993,5,60,1,3,3,1.783608154,42.99713307,44.780741224,0.00594536051333,0.1433237769,0.149269137413
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,4,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290041,202609290042,202609290043,202609290044,410,410,0,2.785503564,0.457747382517,1.276115566,2.167946096,57.197635913,71.197796364,90.791789429,57,54.470908185,0.730422640,0.716023566,0,300,341.470908185,50,100,5,8,8,56.70155759,100.16984017,156.87139776,0.189005191967,0.333899467233,0.5229046592
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,5,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290051,202609290052,202609290053,202609290054,388,388,0,1.823760656,0.218577748626,0,1.535106516,52.778111067,66.954365692,90.277084811,30,35.102120233,0.680955492,0.716767999,0,300,322.102120233,19,52,5,6,6,18.521960308,66.286206159,84.808166467,0.0617398676933,0.22095402053,0.282693888223
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,6,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290061,202609290062,202609290063,202609290064,419,419,0,1.777374374,0.281964868866,0.824081421,1.532892578,54.952299585,68.753536771,82.080731138,48,53.647761665,0.719403076,0.733444349,0,300,340.647761665,31,81,5,7,7,34.261853458,80.67965012,114.941503578,0.114206178193,0.268932167067,0.38313834526
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,7,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290071,202609290072,202609290073,202609290074,408,408,0,3.058996215,0.452795150745,1.071555432,2.432806355,57.030905293,72.548354533,80.523368189,54,57.422552127,0.684658094,0.706646593,0,300,344.422552127,48,104,7,7,7,49.965768528,131.316206793,181.281975321,0.16655256176,0.43772068931,0.60427325107
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,8,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290081,202609290082,202609290083,202609290084,442,442,0,7.892260912,1.8771757207,5.307069764,3.730782996,58.289950011,78.058077259,141.44400311,40,88.250495221,0.694338361,0.704748741,0,300,375.250495221,139,213,13,9,16,399.63523929,430.076429259,829.711668549,1.3321174643,1.43358809753,2.76570556183
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,9,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290091,202609290092,202609290093,202609290094,395,395,0,3.558179737,0.539682390744,1.470399478,2.638520877,53.254060704,68.074167938,83.716447013,51,46.391784826,0.670752456,0.705916884,0,300,333.391784826,40,95,8,8,8,53.540185102,149.774884844,203.315069946,0.178467283673,0.499249616147,0.67771689982
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,10,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290101,202609290102,202609290103,202609290104,394,394,0,3.932571413,0.768318315772,2.638703167,2.582762773,59.331954815,76.878462075,125.131396086,57,110.052957415,0.589381300,0.594812835,0,300,397.052957415,65,112,7,8,8,136.346144221,99.492203954,235.838348175,0.454487147403,0.331640679847,0.78612782725
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,11,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290111,202609290112,202609290113,202609290114,409,409,0,3.785591297,0.671513586592,2.556583449,2.97351538,56.603298307,67.278440528,94.066675706,40,51.874295562,0.704408010,0.719548087,0,300,338.874295562,46,108,7,9,9,88.842462412,185.806594504,274.649056916,0.296141541373,0.619355315013,0.915496856387
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,12,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290121,202609290122,202609290123,202609290124,423,423,0,4.706730448,0.895729977929,2.993929251,3.135698661,58.220759788,75.573707407,91.579547491,52,53.131363779,0.733145465,0.741528988,0,300,340.131363779,65,120,10,7,14,134.526950532,244.366830132,378.893780664,0.44842316844,0.81455610044,1.26297926888
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,13,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,18.077495111,6.21795735629,16.078744493,4.002553743,64.995646693,82.156155919,114.093558946,50,62.986103879,0.744786573,0.775970936,0,300,349.986103879,232,262,32,11,32,2305.3244634,474.500257178,2779.82472058,7.68441487801,1.58166752393,9.26608240194
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,14,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,1.934527992,0.219335574492,0,1.287480574,53.638482367,71.485434402,89.564296906,30,69.679517265,0.610834774,0.626282493,0,300,356.679517265,14,46,4,6,6,19.321315268,62.710189592,82.03150486,0.0644043842267,0.209033965307,0.273438349533
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV050_ICV000,LOCAL_WINDOW_HPP_BASE,15,0.5,0,OP_SERVICE_VARIABILITY_SCV050_ICV000,e41dd9758e9e79b90aaa6a8e98aba74cac846c196739fe2b5e6b0c7fe13ebfd1,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290151,202609290152,202609290153,202609290154,386,386,0,2.622907396,0.346114738376,0.33977678,2.277231824,55.91006226,68.559766293,78.163895704,41,44.118191292,0.675391817,0.694390436,0,300,331.118191292,32,71,4,9,9,20.28453241,107.757314479,128.041846889,0.0676151080333,0.359191048263,0.426806156297
